SOS,Gu_init,Gu_WRF,Gu_CHI,Gu_AWS,Cl_init,Cl_WRF,Cl_CHI,Cl_AWS,Ga_init,Ga_WRF,Ga_CHI,Ga_AWS,FP_init,FP_WRF,FP_CHI,FP_AWS,JD_init,JD_WRF,JD_CHI,JD_AWS,Bu_init,Bu_WRF,Bu_CHI,Bu_AWS
1.0,0.0,0.21720779520233147,0.8040098142916967,0.7258375417065067,1.0,0.16441257115411523,1.8657234631872464,0.08768173441337335,20.0,14.91058828624091,17.96781473788715,16.34446096469216,25.0,28.631414754118964,36.99248182489381,39.37125349275846,0.1,0.1140480981688699,0.06938845290260698,0.3691148391655635,,0.0828063236272256,0.08037179461217005,0.10636733590105531
2.0,10.0,27.47058065759096,18.03683895043406,15.342299251446049,8.0,31.152171397321972,37.50500326118226,36.96850059247716,3.0,3.3237309194870677,5.952539136327852,5.803119746642977,30.0,39.03638622802823,58.54246445084108,59.60634730349568,5.0,7.948785461017627,15.725284579436218,12.804175673441126,,0.35627235743457064,0.4032935041196787,0.34873400634576246
3.0,7.0,13.680788358613757,11.705517543768142,11.578622986216924,5.0,12.40925465196297,17.25418387933123,12.431513538287971,10.0,10.651051863259454,10.993417053305105,9.449760958603143,20.0,13.457908224116478,18.198421999812524,28.75981450771411,3.0,3.8166759561400205,8.396640184776981,1.342193665275202,,0.06982193882454381,0.026997761947201278,0.06750752070515513
4.0,10.0,17.243304396428076,18.538615125779394,19.713345679907118,7.0,11.45942081382476,19.315383482975463,12.076813120521583,30.0,48.21527010612671,22.723192519085536,49.79522084822823,20.0,38.1655587628566,37.555153883765826,16.609158924436308,25.0,30.30823417741765,37.05919832882103,36.85240123604765,,0.2348829413300248,0.17658421726074097,0.19919258662445788
5.0,30.0,50.88827601282118,58.24167183022919,52.34471800170548,30.0,59.86131136719221,40.68389335533004,52.957869819472016,0.1,0.18603742688655123,1.4595267424979848,0.6330398519224267,,,,,7.0,14.117073991791669,21.415368518425623,11.029610828957026,,-9999.0,-9999.0,-9999.0
6.0,0.0,1.1569826930198253,0.1639121590261401,0.24961879765029193,0.1,1.550281841631045,2.109548937423713,0.6020341757450848,,,,,,,,,30.0,38.94856116759789,38.60329044960714,44.91597111342196,,0.4249764875729332,0.3785355786371699,0.5089303397982893
7.0,,,,,,,,,,,,,,,,,,,,,,1.18420332739858,1.1246381131245804,1.1023212564199842
